,item,price,comments,icon,good,mid,bad
700,美的,589,82,"京东物流,放心购,闪购,免邮",10,0,0
182,olayks,210,2,"自营,1件9折",0,0,0
189,九阳,499,7,"自营,厂商配送",0,0,0
190,爱仕达,399,0,"自营,厂商配送",0,0,0
207,美菱,289,8,无,0,0,0
213,美菱,289,1,无,0,0,0
226,美的,168,71,"京东物流,免邮",0,0,0
244,ACA,576,1,自营,0,0,0
258,南极人,138,42,满99-10,0,0,0
262,苏泊尔,409,0,"京东物流,放心购,满399-90",0,0,0
263,九阳,529,57,自营,0,0,0
287,olayks,210,2,自营,0,0,0
319,苏泊尔,409,0,放心购,0,0,0
383,东芝,1299,27,"自营,赠",0,0,0
385,南极人,178,1,无,0,0,0
403,美菱,289,1,"新品,免邮,券200-40",0,0,0
427,World,748,0,自营,0,0,0
439,东芝,1299,0,"自营,厂商配送",0,0,0
446,HYUNDAI,199,1,无,0,0,0
447,康佳,229,62,"京东物流,放心购,免邮,满200-30",0,0,0
451,苏泊尔,599,16,满599-220,0,0,0
453,苏泊尔,329,58,"京东物流,放心购,满289-70",0,0,0
457,Panda,499,15,无,0,0,0
460,小熊,479,0,"京东物流,满430-60",0,0,0
464,骆驼,82,23,无,0,0,0
465,小米,149,58,无,0,0,0
468,奥克斯,294,83,无,0,0,0
470,VTT,249,0,无,0,0,0
474,苏泊尔,249,8,"京东物流,满249-30",0,0,0
476,奥克斯,239,100,赠,0,0,0
483,MI,180,25,满99-5,0,0,0
487,HYUNDAI,199,1,赠,0,0,0
488,美的,349,56,"自营,每满329-30",0,0,0
494,骆驼,79,58,无,0,0,0
496,东菱,1299,0,自营,0,0,0
501,九阳,189,74,"京东物流,放心购",0,0,0
557,SANSUI,316,50000,自营,0,0,0
588,小熊,359,100,"京东物流,免邮,满299-30",0,0,0
602,APIXINTL,489,26,"自营,每满459-200",0,0,0
607,美的,399,9,"京东物流,每满399-40",0,0,0
615,奥克斯,209,71,"自营,厂商配送",0,0,0
620,MEPRA,499,0,"自营,厂商配送",0,0,0
644,美的,169,11,京东物流,0,0,0
670,乐扣乐扣,699,7,无,0,0,0
672,飞利浦,799,5,"京东物流,放心购,免邮",0,0,0
690,酷迪熊,229,0,"自营,厂商配送",0,0,0
697,苏泊尔,309,0,"京东物流,放心购,满299-100",0,0,0
699,苏泊尔,479,3,"京东物流,放心购,闪购,满300-120",0,0,0
707,苏宁宜品,259,6,"免邮,券109-30",0,0,0
717,飞利浦,4799,42,"自营,每满4000-500",0,0,0
